timestamp,rpm,speed,coolant_temp,intake_air_temp,throttle,engine_load,maf,map_kpa,ambient_temp,fuel_level,voltage,scenario
929.6,1628.7,40.6,41.3,32.0,18.7,20.3,1.38,43.6,27.5,84.99,14.14,cruise
929.8,1624.9,40.0,41.8,31.6,18.5,22.7,1.41,44.4,27.5,84.99,14.14,cruise
930.0,1637.4,40.1,41.3,31.9,18.1,20.2,1.58,42.7,27.5,84.99,14.22,cruise
930.2,1636.0,39.6,42.2,31.2,17.3,19.2,1.61,41.2,27.4,84.99,14.38,cruise
930.4,1626.6,39.7,41.9,32.6,18.1,19.2,1.53,42.0,27.6,84.99,13.61,cruise
930.6,1624.6,40.1,41.2,31.8,18.3,21.4,2.28,45.4,27.5,84.99,14.02,cruise
930.8,1634.0,39.8,41.9,32.5,17.3,21.2,2.22,43.8,27.5,84.99,14.09,cruise
931.0,1637.6,39.5,41.4,32.1,18.6,22.5,1.27,42.5,27.4,84.99,14.19,cruise
931.2,1644.8,40.0,41.8,33.1,17.6,20.4,1.46,43.3,27.5,84.99,14.08,cruise
931.4,1618.9,40.6,41.4,32.0,16.7,20.0,1.84,41.0,27.4,84.99,13.84,cruise
931.6,1639.5,40.9,41.8,31.9,17.1,18.1,1.2,41.4,27.5,84.99,13.81,cruise
931.8,1617.7,40.1,41.8,32.5,17.6,17.8,1.51,42.8,27.3,84.99,13.93,cruise
932.0,1605.4,40.0,42.0,32.4,19.7,17.2,1.25,45.9,27.5,84.99,13.96,cruise
932.2,1673.0,40.5,41.8,32.3,19.9,20.8,1.65,45.5,27.4,84.99,14.26,cruise
932.4,1640.2,39.8,41.2,31.7,18.8,19.9,2.0,43.0,27.4,84.99,13.64,cruise
932.6,1655.0,39.7,41.5,31.7,18.8,21.9,1.73,41.5,27.5,84.99,14.08,cruise
932.8,1623.8,39.2,41.9,31.7,17.6,20.0,1.39,43.6,27.4,84.99,14.06,cruise
933.0,1599.3,39.8,41.8,32.1,17.2,18.7,1.17,43.6,27.5,84.99,14.14,cruise
933.2,1643.3,40.5,41.5,32.2,18.2,20.2,1.2,43.7,27.4,84.99,14.06,cruise
933.4,1647.2,39.7,41.3,32.2,18.5,18.9,1.55,45.1,27.6,84.99,13.84,cruise
933.6,1631.0,40.4,42.1,32.2,18.6,21.8,1.05,44.0,27.6,84.99,13.48,cruise
933.8,1650.1,41.0,41.9,31.6,17.7,19.8,1.31,42.3,27.4,84.99,13.92,cruise
934.0,1603.6,39.6,41.7,32.0,17.2,20.9,1.9,42.8,27.4,84.99,14.39,cruise
934.2,1639.2,40.0,41.8,32.7,17.2,17.9,1.77,42.9,27.5,84.99,13.71,cruise
934.4,1627.3,39.7,41.3,31.2,16.4,19.5,1.3,42.6,27.5,84.99,14.0,cruise
934.6,1652.5,40.2,41.8,31.6,18.6,21.5,1.58,44.6,27.5,84.99,13.85,cruise
934.8,1616.8,40.6,41.1,32.7,19.8,20.6,1.62,43.0,27.4,84.99,13.91,cruise
935.0,1626.9,39.4,41.6,31.1,19.3,22.2,1.78,45.0,27.5,84.99,13.79,cruise
935.2,1631.6,38.9,41.8,31.2,19.7,17.4,1.29,43.9,27.6,84.99,13.72,cruise
935.4,1621.8,40.6,41.7,32.2,17.5,21.1,1.22,44.0,27.4,84.99,13.86,cruise
935.6,1628.9,40.1,42.1,31.3,17.1,23.2,2.27,42.4,27.4,84.99,14.08,cruise
935.8,1627.5,39.7,41.7,32.1,19.6,19.7,1.27,43.0,27.4,84.99,14.07,cruise
936.0,1635.7,40.0,42.2,31.8,18.3,19.4,1.41,45.0,27.6,84.99,13.85,cruise
936.2,1638.7,39.7,41.8,31.0,18.2,18.5,1.73,43.6,27.3,84.99,14.37,cruise
936.4,1627.7,40.0,41.1,32.4,18.9,20.0,1.47,43.8,27.6,84.99,14.02,cruise
936.6,1638.3,39.3,41.8,32.6,18.6,19.2,1.53,43.8,27.5,84.99,13.98,cruise
936.8,1630.2,39.6,41.1,31.8,18.1,20.0,1.43,43.2,27.4,84.99,13.82,cruise
937.0,1628.9,39.7,41.8,31.7,18.1,20.6,1.61,43.3,27.4,84.99,14.08,cruise
937.2,1650.8,40.8,41.8,32.0,17.2,20.8,1.33,44.3,27.6,84.99,14.37,cruise
937.4,1624.2,41.3,41.8,31.5,17.1,20.3,2.05,43.2,27.5,84.99,14.2,cruise
937.6,1631.8,40.0,41.8,31.8,16.9,19.9,1.48,41.3,27.4,84.99,13.34,cruise
937.8,1642.4,39.7,41.3,32.4,18.4,20.3,1.83,43.1,27.5,84.99,14.22,cruise
938.0,1624.5,40.6,41.6,31.6,18.2,19.3,1.73,43.5,27.4,84.99,13.8,cruise
938.2,1615.4,39.9,41.9,31.3,17.8,20.9,1.3,44.2,27.5,84.99,13.85,cruise
938.4,1609.3,39.7,41.3,31.9,18.2,20.7,1.53,44.6,27.5,84.99,13.8,cruise
938.6,1627.2,40.4,42.2,31.1,18.4,19.3,1.2,43.7,27.6,84.99,13.77,cruise
938.8,1624.2,40.2,41.6,31.0,18.2,21.2,1.3,44.4,27.6,84.99,13.97,cruise
939.0,1670.1,40.2,41.8,32.8,29.7,32.2,2.09,51.5,27.6,84.99,13.8,accel
939.2,1762.0,39.8,42.0,33.0,42.5,37.8,1.48,59.4,27.7,84.99,14.05,accel
939.4,1797.1,39.5,41.6,33.8,54.6,47.7,1.82,68.2,27.6,84.99,14.22,accel
939.6,1827.4,41.1,41.5,33.3,50.4,42.3,1.27,67.4,27.6,84.99,13.96,accel
939.8,1874.0,39.3,41.7,34.0,54.0,44.3,1.02,68.8,27.6,84.99,14.15,accel
940.0,1945.6,40.3,42.2,33.8,60.1,52.1,1.38,72.8,27.4,84.99,13.87,accel
940.2,1965.1,40.4,41.7,32.9,55.4,49.2,2.16,69.4,27.5,84.99,13.74,accel
940.4,1999.1,41.0,41.9,34.4,57.6,52.1,1.43,70.5,27.4,84.99,14.03,accel
940.6,2021.8,40.0,41.7,33.9,55.9,47.4,1.68,69.4,27.7,84.99,14.0,accel
940.8,2023.9,40.6,41.4,33.5,58.1,52.4,1.53,72.8,27.3,84.99,13.57,accel
941.0,2074.1,41.0,41.9,33.9,57.2,50.0,1.88,70.3,27.6,84.99,13.97,accel
941.2,2067.8,40.0,41.4,35.1,63.9,52.9,2.08,77.1,27.4,84.99,13.86,accel
941.4,2092.7,40.1,41.4,34.2,70.2,58.0,2.29,80.3,27.4,84.99,13.65,accel
941.6,2135.0,40.6,41.5,34.7,68.2,59.3,1.78,78.9,27.5,84.99,14.08,accel
941.8,2139.0,41.4,41.5,34.4,63.0,52.3,1.2,75.5,27.7,84.99,13.78,accel
942.0,2119.0,40.7,41.5,34.1,57.7,52.1,1.86,70.3,27.3,84.99,13.99,accel
942.2,2102.0,40.6,41.7,33.6,51.8,47.6,1.3,68.1,27.5,84.99,13.67,accel
942.4,2119.1,40.6,41.4,33.7,46.1,41.6,1.57,64.0,27.6,84.99,14.27,accel
942.6,2115.2,41.7,41.7,32.7,51.9,45.6,1.74,69.5,27.4,84.99,13.83,accel
942.8,2105.0,41.2,41.6,34.1,51.7,44.5,1.32,68.6,27.6,84.99,14.0,accel
943.0,2103.8,41.3,41.0,33.0,44.7,41.9,1.39,62.0,27.7,84.99,14.04,accel
943.2,2106.1,41.0,41.6,33.0,47.8,40.7,1.68,66.3,27.7,84.99,14.01,accel
943.4,2104.6,39.6,42.0,34.1,56.7,48.8,2.06,70.5,27.5,84.99,13.9,accel
943.6,2105.2,41.8,41.3,34.1,52.4,44.0,1.58,67.6,27.6,84.99,14.05,accel
943.8,2100.6,40.5,42.0,33.3,53.1,46.1,1.5,67.4,27.5,84.99,13.65,accel
944.0,2042.2,40.8,41.6,32.3,35.1,33.2,1.59,56.1,27.6,84.99,14.03,cruise
944.2,1989.4,40.9,42.0,32.6,27.1,29.0,1.24,49.7,27.3,84.99,14.0,cruise
944.4,1965.1,40.1,41.9,32.3,22.2,24.8,1.62,45.8,27.5,84.99,13.94,cruise
944.6,1934.5,40.4,41.8,31.2,19.9,21.3,1.65,44.2,27.3,84.99,13.9,cruise
944.8,1900.3,40.4,42.2,32.2,19.3,22.3,1.87,42.5,27.5,84.99,14.2,cruise
945.0,1885.2,40.2,41.8,31.5,16.8,19.1,0.92,43.2,27.3,84.99,14.05,cruise
945.2,1866.0,41.1,42.0,32.2,17.1,21.1,1.57,42.4,27.3,84.99,13.98,cruise
945.4,1800.4,39.9,42.1,31.9,17.3,21.0,1.12,43.5,27.5,84.99,13.88,cruise
945.6,1781.7,40.3,41.8,32.6,17.9,20.7,1.56,44.2,27.4,84.99,13.93,cruise
945.8,1773.0,40.3,42.1,30.9,17.7,20.1,1.57,42.5,27.6,84.99,13.55,cruise
946.0,1773.3,40.4,41.3,33.2,18.5,20.7,1.02,43.9,27.6,84.99,13.79,cruise
946.2,1744.1,39.1,41.5,32.0,18.1,18.6,1.67,45.0,27.6,84.99,14.54,cruise
946.4,1760.1,40.0,41.8,32.7,17.2,18.8,1.94,42.2,27.4,84.99,13.82,cruise
946.6,1726.1,41.0,42.0,31.9,17.0,22.6,1.55,42.2,27.3,84.99,14.01,cruise
946.8,1699.5,40.0,41.9,32.2,17.9,22.4,1.48,44.1,27.5,84.99,13.89,cruise
947.0,1711.2,39.9,42.2,31.7,17.5,19.7,1.48,42.5,27.5,84.99,14.42,cruise
947.2,1705.0,40.7,42.1,32.4,17.4,16.2,1.5,40.9,27.3,84.99,14.01,cruise
947.4,1682.4,40.0,41.7,31.5,17.3,21.2,1.88,43.4,27.5,84.99,14.02,cruise
947.6,1694.5,40.5,42.1,31.9,17.1,17.8,1.38,43.4,27.6,84.99,14.07,cruise
947.8,1683.7,39.7,41.5,32.2,16.7,21.1,1.18,42.8,27.7,84.99,14.09,cruise
948.0,1688.6,40.7,41.6,31.7,16.7,20.9,1.3,42.2,27.6,84.99,13.83,cruise
948.2,1671.9,39.8,42.2,31.3,17.0,19.7,1.75,43.2,27.6,84.99,13.85,cruise
948.4,1645.1,40.7,41.5,32.7,17.6,20.3,1.77,44.7,27.5,84.99,13.99,cruise
948.6,1662.5,40.0,41.7,31.4,17.2,18.1,1.31,43.7,27.5,84.99,14.09,cruise
948.8,1621.5,39.6,41.7,32.2,16.8,20.8,1.79,41.5,27.5,84.99,13.97,cruise
949.0,1652.1,39.7,41.7,32.3,17.6,21.7,1.05,42.4,27.3,84.99,13.82,cruise
949.2,1681.8,39.1,42.0,31.5,17.7,19.2,1.75,46.3,27.6,84.99,13.97,cruise
949.4,1673.3,39.9,41.5,31.8,18.7,19.6,1.95,45.2,27.5,84.99,14.16,cruise
949.6,1633.4,40.0,41.5,31.9,17.2,18.7,1.16,42.5,27.4,84.99,14.2,cruise
949.8,1659.4,40.5,41.5,32.4,18.0,16.7,1.37,43.0,27.5,84.99,13.89,cruise
950.0,1633.0,40.6,42.1,31.8,18.1,21.1,1.66,43.9,27.3,84.99,13.75,cruise
950.2,1669.7,39.5,41.3,32.0,17.4,18.0,1.7,43.7,27.5,84.99,13.89,cruise
950.4,1636.9,40.4,41.4,31.8,16.7,22.2,1.62,41.9,27.5,84.99,13.92,cruise
950.6,1637.6,40.9,41.4,31.5,18.0,20.8,1.29,44.0,27.5,84.99,13.84,cruise
950.8,1644.5,40.3,41.2,32.3,17.7,22.1,1.05,44.1,27.5,84.99,14.23,cruise
951.0,1652.3,39.5,41.8,31.5,16.5,18.0,1.36,42.1,27.5,84.99,14.07,cruise
951.2,1655.5,40.6,42.1,31.8,17.5,19.4,0.91,41.3,27.5,84.99,14.35,cruise
951.4,1622.4,39.7,42.1,31.8,17.4,20.6,1.4,43.5,27.6,84.99,13.91,cruise
951.6,1671.7,40.1,41.5,32.0,18.5,20.3,1.64,43.3,27.5,84.99,14.09,cruise
951.8,1646.2,40.2,41.4,32.2,19.1,18.9,1.57,43.8,27.5,84.99,14.1,cruise
952.0,1634.1,40.9,42.1,31.0,18.2,20.8,0.74,41.3,27.5,84.99,13.89,cruise
952.2,1627.4,39.6,41.5,32.4,18.9,21.7,2.29,44.2,27.3,84.99,14.35,cruise
952.4,1630.1,40.0,42.2,31.9,18.8,20.1,1.72,43.4,27.5,84.99,13.96,cruise
952.6,1634.6,40.7,41.7,32.2,18.9,22.2,1.5,44.7,27.4,84.99,14.17,cruise
952.8,1640.7,39.7,41.8,31.4,17.5,21.4,1.05,44.3,27.5,84.99,13.91,cruise
953.0,1621.6,39.8,41.7,32.0,16.8,19.3,1.71,42.8,27.5,84.99,14.03,cruise
953.2,1649.7,40.3,41.2,30.9,15.7,20.9,1.26,42.3,27.6,84.99,13.95,cruise
953.4,1654.7,40.3,42.1,31.2,17.6,20.9,1.12,44.5,27.7,84.99,14.09,cruise
953.6,1636.6,40.1,41.3,32.1,17.4,19.5,2.14,44.4,27.5,84.99,14.0,cruise
953.8,1619.5,39.8,42.3,32.1,16.9,19.2,1.56,42.0,27.4,84.99,14.17,cruise
954.0,1620.0,39.0,42.0,31.4,18.5,21.1,1.27,43.0,27.5,84.99,13.68,cruise
954.2,1644.1,40.3,42.0,31.6,18.8,21.1,1.55,45.1,27.5,84.99,14.1,cruise
954.4,1625.1,40.1,41.6,32.4,19.0,21.4,1.4,44.6,27.4,84.99,14.03,cruise
954.6,1637.4,40.5,41.9,31.7,18.7,19.9,1.81,42.7,27.5,84.99,14.31,cruise
954.8,1611.6,40.2,41.8,32.1,17.8,20.3,1.76,41.6,27.4,84.99,13.82,cruise
955.0,1626.3,39.9,42.0,32.4,17.7,21.5,1.4,41.9,27.5,84.99,14.16,cruise
955.2,1623.6,40.7,42.0,31.9,17.6,19.8,1.41,42.7,27.5,84.99,14.04,cruise
955.4,1655.4,39.1,41.7,32.4,17.8,20.6,1.83,41.3,27.4,84.99,13.85,cruise
955.6,1653.2,40.9,41.2,31.7,17.5,20.5,1.12,42.9,27.5,84.99,14.19,cruise
955.8,1660.8,40.2,42.1,31.9,17.1,21.0,1.59,43.6,27.7,84.99,13.89,cruise
956.0,1600.5,39.9,41.9,31.7,18.7,21.0,2.0,42.4,27.4,84.99,13.76,cruise
956.2,1609.9,39.8,42.1,31.8,19.0,21.6,1.72,44.3,27.6,84.99,14.28,cruise
956.4,1641.1,39.5,41.6,31.8,19.1,19.2,1.34,44.3,27.5,84.99,13.99,cruise
956.6,1636.1,39.9,41.5,32.0,17.2,19.3,1.5,43.9,27.4,84.99,14.06,cruise
956.8,1627.4,40.4,41.6,32.0,17.4,19.0,1.47,41.5,27.4,84.99,13.67,cruise
957.0,1640.0,39.1,42.3,32.3,18.4,21.1,1.4,44.1,27.6,84.99,13.95,cruise
957.2,1651.0,39.9,41.3,32.1,18.6,21.1,1.43,43.9,27.5,84.99,14.08,cruise
957.4,1654.6,39.5,42.2,31.6,18.5,21.9,1.9,43.7,27.3,84.99,14.01,cruise
957.6,1654.8,39.6,42.1,32.8,17.6,18.6,1.62,42.1,27.3,84.99,13.56,cruise
957.8,1640.7,39.5,42.0,32.0,16.5,19.6,1.51,40.7,27.5,84.99,14.01,cruise
958.0,1618.4,40.2,41.8,32.0,16.3,20.6,1.36,42.6,27.5,84.99,13.86,cruise
958.2,1616.9,39.3,42.0,32.3,18.5,24.8,1.59,44.0,27.6,84.99,14.18,cruise
958.4,1649.6,40.9,41.7,32.1,18.3,20.6,1.64,42.9,27.5,84.99,13.92,cruise
958.6,1620.5,40.2,42.3,31.7,19.5,20.1,1.73,45.0,27.5,84.99,14.03,cruise
958.8,1623.1,40.3,41.7,32.1,17.1,19.0,1.74,43.5,27.4,84.99,14.29,cruise
959.0,1633.9,39.5,42.1,31.6,17.4,21.2,1.31,42.7,27.4,84.99,13.93,cruise
959.2,1619.7,38.9,41.9,32.1,19.1,21.9,1.39,43.0,27.6,84.99,13.85,cruise
959.4,1626.5,40.1,41.9,32.2,19.8,21.8,1.4,45.0,27.4,84.99,13.93,cruise
959.6,1632.5,40.8,41.9,30.9,18.3,23.5,1.89,43.1,27.7,84.99,13.97,cruise
959.8,1634.2,40.0,41.9,32.6,18.3,20.0,1.66,42.9,27.5,84.99,14.02,cruise
960.0,1635.5,39.7,41.8,31.5,19.2,22.1,1.29,43.8,27.3,84.99,13.64,cruise
960.2,1645.1,40.2,41.9,31.8,17.6,19.8,1.23,42.8,27.4,84.99,13.75,cruise
960.4,1635.0,39.4,41.5,33.1,18.0,22.3,1.28,43.9,27.5,84.99,14.27,cruise
960.6,1628.0,40.2,42.0,32.5,17.6,21.0,1.13,42.1,27.4,84.99,13.85,cruise
960.8,1616.2,39.8,41.6,31.7,17.5,22.6,1.48,42.6,27.5,84.99,13.84,cruise
961.0,1625.2,40.1,41.1,32.3,16.9,18.6,1.43,42.4,27.6,84.99,13.63,cruise
961.2,1602.2,40.7,41.3,31.7,17.0,18.4,1.86,41.6,27.6,84.99,13.76,cruise
961.4,1628.7,40.7,42.4,32.5,18.2,18.8,1.54,43.2,27.6,84.99,14.01,cruise
961.6,1602.9,39.5,41.7,32.1,18.1,19.2,1.91,44.0,27.6,84.99,13.86,cruise
961.8,1632.3,40.4,42.1,32.1,17.8,19.9,0.95,44.7,27.2,84.99,13.92,cruise
962.0,1659.9,40.3,41.5,31.8,17.3,16.6,1.25,40.7,27.5,84.99,14.32,cruise
962.2,1621.3,40.5,41.7,31.8,16.8,21.5,1.1,41.1,27.4,84.99,14.05,cruise
962.4,1621.7,40.4,41.7,31.4,17.8,22.7,1.34,43.9,27.4,84.99,13.86,cruise
962.6,1616.2,40.3,41.9,32.2,17.5,20.5,1.94,43.5,27.6,84.99,13.95,cruise
962.8,1658.9,40.3,41.9,31.9,16.7,22.6,1.15,41.5,27.5,84.99,13.91,cruise
963.0,1613.7,39.8,41.5,31.9,17.3,20.5,1.74,42.8,27.4,84.99,13.96,cruise
963.2,1633.7,39.6,41.8,33.2,17.7,18.9,1.45,43.5,27.5,84.99,13.75,cruise
963.4,1627.7,39.2,41.4,32.3,16.7,19.3,1.41,41.7,27.5,84.99,13.97,cruise
963.6,1628.4,40.8,41.7,32.4,17.9,23.1,1.93,42.9,27.6,84.99,13.85,cruise
963.8,1637.6,40.3,41.7,31.6,17.1,19.1,1.81,44.2,27.3,84.99,13.98,cruise
964.0,1618.9,40.9,42.3,31.8,17.6,19.0,1.64,42.2,27.5,84.99,13.75,cruise
964.2,1631.0,40.1,41.7,31.8,18.8,18.3,1.75,43.7,27.4,84.99,13.94,cruise
964.4,1609.3,39.0,41.7,32.1,19.2,22.8,1.19,44.0,27.3,84.99,14.01,cruise
964.6,1632.6,39.2,41.6,32.5,19.3,20.0,1.02,42.3,27.5,84.99,14.06,cruise
964.8,1655.0,39.5,42.3,31.7,19.3,21.4,1.28,44.3,27.4,84.99,13.76,cruise
965.0,1655.4,38.6,41.4,31.5,21.3,22.6,1.31,46.8,27.5,84.99,13.89,cruise
965.2,1648.4,39.6,41.6,32.4,19.3,22.5,1.15,45.0,27.6,84.99,13.51,cruise
965.4,1607.8,39.6,42.1,32.3,18.5,21.2,1.26,44.9,27.6,84.99,14.21,cruise
965.6,1631.4,39.2,41.5,32.2,19.9,17.4,1.8,42.5,27.5,84.99,13.74,cruise
965.8,1649.0,38.7,41.7,32.5,19.3,22.4,1.5,44.4,27.5,84.99,14.33,cruise
966.0,1630.2,40.1,42.4,32.9,20.0,21.8,2.13,45.3,27.7,84.99,13.95,cruise
966.2,1644.8,40.4,42.0,32.6,17.8,19.8,1.39,43.1,27.6,84.99,14.15,cruise
966.4,1629.7,39.7,42.1,31.7,17.9,19.4,1.82,42.1,27.3,84.99,14.06,cruise
966.6,1619.6,40.4,41.6,32.5,17.8,20.6,2.08,43.8,27.5,84.99,13.91,cruise
966.8,1649.1,40.5,41.9,32.8,19.2,23.9,1.8,42.9,27.4,84.99,13.7,cruise
967.0,1650.4,40.7,41.2,32.5,18.5,20.3,1.7,42.3,27.6,84.99,13.39,cruise
967.2,1590.8,40.3,41.5,31.0,18.9,19.2,1.54,43.0,27.4,84.99,13.93,cruise
967.4,1622.8,39.4,42.0,32.2,18.1,18.6,1.57,45.7,27.6,84.99,14.4,cruise
967.6,1640.1,39.3,41.6,32.6,18.1,19.8,1.33,42.8,27.7,84.99,13.93,cruise
967.8,1633.5,40.5,41.8,32.2,18.8,19.6,1.37,43.4,27.5,84.99,13.81,cruise
968.0,1630.9,39.4,41.9,32.9,18.0,17.9,1.16,44.0,27.5,84.99,14.01,cruise
968.2,1646.9,40.2,41.4,32.4,16.3,18.2,1.61,43.5,27.6,84.99,13.91,cruise
968.4,1616.5,39.2,41.2,32.6,18.7,22.5,1.31,45.0,27.3,84.99,14.21,cruise
968.6,1648.4,39.2,42.1,32.4,18.2,19.4,1.62,42.1,27.4,84.99,14.05,cruise
968.8,1624.4,39.9,41.5,32.6,19.0,19.7,1.93,44.8,27.6,84.99,13.84,cruise
969.0,1637.7,39.9,41.0,31.8,20.0,21.0,1.61,43.5,27.5,84.99,14.01,cruise
969.2,1650.9,39.6,42.1,32.2,19.3,19.9,2.13,40.8,27.6,84.99,14.0,cruise
969.4,1618.7,39.8,42.1,31.9,17.5,16.6,1.5,43.5,27.5,84.99,13.85,cruise
969.6,1632.7,40.4,41.6,31.7,17.9,20.0,1.89,43.7,27.5,84.99,14.15,cruise
969.8,1641.1,39.4,42.2,32.0,18.9,21.3,1.1,44.1,27.5,84.99,13.77,cruise
970.0,1649.6,39.5,41.9,31.3,19.6,20.5,1.62,43.6,27.5,84.99,14.05,cruise
970.2,1646.0,39.8,42.0,32.6,19.1,21.6,1.49,42.9,27.5,84.99,14.23,cruise
970.4,1631.9,39.7,41.4,32.1,17.7,17.5,1.03,43.8,27.4,84.99,14.35,cruise
970.6,1645.8,39.9,41.4,32.7,20.2,20.7,1.68,45.6,27.6,84.99,14.08,cruise
970.8,1640.0,40.3,41.8,32.7,19.3,20.5,1.69,43.9,27.5,84.99,13.99,cruise
971.0,1662.3,39.3,41.7,31.7,18.8,20.5,1.14,44.8,27.4,84.99,13.63,cruise
971.2,1647.3,41.1,41.6,31.0,18.4,19.7,1.24,43.2,27.5,84.99,14.33,cruise
971.4,1654.1,39.4,41.8,31.7,18.8,21.2,1.14,44.1,27.5,84.99,14.05,cruise
971.6,1612.9,39.5,41.7,31.9,18.3,19.4,1.2,42.9,27.5,84.99,14.11,cruise
971.8,1619.6,39.6,41.9,31.4,18.6,19.9,1.29,41.9,27.3,84.99,14.36,cruise
972.0,1633.8,40.1,41.4,31.2,18.7,19.9,1.22,42.3,27.3,84.99,13.93,cruise
972.2,1635.5,41.2,41.2,31.3,18.5,20.3,2.17,44.8,27.4,84.99,14.06,cruise
972.4,1665.4,40.5,42.1,31.6,17.0,19.2,1.95,44.1,27.5,84.99,13.94,cruise
972.6,1617.2,40.6,41.8,31.7,17.2,20.5,1.24,43.6,27.7,84.99,14.32,cruise
972.8,1643.1,39.5,41.6,31.2,18.3,19.3,1.94,44.4,27.4,84.99,14.33,cruise
973.0,1660.8,39.7,41.3,32.0,16.7,18.8,1.3,43.0,27.3,84.99,13.72,cruise
973.2,1644.2,40.4,42.0,31.2,16.7,18.9,1.31,43.7,27.6,84.99,14.07,cruise
973.4,1621.1,40.3,41.4,31.1,19.4,23.3,2.02,44.4,27.5,84.99,14.17,cruise
973.6,1648.0,40.3,41.6,32.4,19.0,21.3,1.32,44.9,27.7,84.99,13.92,cruise
973.8,1654.6,39.8,42.1,32.2,19.3,20.9,1.39,42.3,27.4,84.99,14.1,cruise
974.0,1652.0,40.0,41.9,31.6,17.1,20.1,1.06,44.4,27.5,84.99,14.42,cruise
974.2,1650.6,39.3,42.2,32.3,18.4,20.0,1.72,45.1,27.5,84.99,14.02,cruise
974.4,1630.1,39.9,41.4,31.1,18.9,22.8,1.82,43.7,27.6,84.99,14.03,cruise
974.6,1657.5,39.8,42.2,32.2,17.0,18.5,1.34,42.0,27.5,84.99,14.02,cruise
974.8,1593.9,39.7,42.1,32.3,16.5,20.4,1.37,42.5,27.4,84.99,14.39,cruise
975.0,1639.8,40.0,41.2,32.0,18.5,19.4,1.57,43.6,27.5,84.99,13.9,cruise
975.2,1633.3,39.5,41.9,31.7,19.6,17.5,1.22,44.7,27.5,84.99,13.91,cruise
975.4,1624.5,39.6,42.1,33.1,19.3,24.2,2.03,43.8,27.5,84.99,14.26,cruise
975.6,1618.9,40.0,41.8,32.2,17.4,20.1,1.29,40.2,27.5,84.99,14.15,cruise
975.8,1639.5,40.0,41.4,31.7,17.7,16.6,1.92,42.8,27.4,84.99,14.02,cruise
976.0,1638.8,39.6,42.1,31.7,17.4,20.5,1.09,45.1,27.5,84.99,14.07,cruise
976.2,1637.3,40.5,41.9,31.5,18.6,20.5,1.47,43.0,27.6,84.99,14.08,cruise
976.4,1607.0,39.7,41.1,32.6,18.7,19.6,1.28,44.7,27.5,84.99,14.2,cruise
976.6,1635.7,40.6,41.9,31.8,18.1,20.1,1.68,42.7,27.5,84.99,14.09,cruise
976.8,1656.8,40.1,41.9,31.7,17.9,21.0,1.37,43.7,27.5,84.99,13.91,cruise
977.0,1637.7,39.6,41.8,31.9,18.1,19.7,1.22,44.2,27.5,84.99,14.12,cruise
977.2,1651.1,39.3,41.6,32.0,16.5,18.5,1.86,42.0,27.6,84.99,14.0,cruise
977.4,1654.2,40.3,42.1,32.0,17.7,19.3,1.12,41.1,27.4,84.99,13.92,cruise
977.6,1655.0,40.3,41.8,32.0,16.7,17.4,1.99,41.7,27.5,84.99,13.98,cruise
977.8,1637.1,40.1,41.9,31.7,17.1,18.8,1.83,41.9,27.4,84.99,13.83,cruise
978.0,1631.9,40.7,42.3,32.1,17.8,18.8,0.84,43.7,27.7,84.99,13.81,cruise
978.2,1618.1,40.6,41.9,31.1,17.4,19.7,0.89,45.2,27.4,84.99,14.28,cruise
978.4,1662.4,41.0,42.0,32.5,17.2,18.8,2.01,40.4,27.5,84.99,14.3,cruise
978.6,1633.7,39.9,42.2,32.0,17.4,19.2,1.84,42.8,27.5,84.99,14.44,cruise
978.8,1620.7,40.1,41.8,30.7,17.5,18.4,1.9,42.7,27.6,84.99,13.95,cruise
979.0,1648.6,40.2,41.7,31.9,17.9,22.1,1.63,42.0,27.7,84.99,13.35,cruise
979.2,1631.8,38.9,41.4,32.5,17.5,18.1,1.65,42.7,27.5,84.99,13.86,cruise
979.4,1621.1,40.0,42.0,31.7,17.2,18.7,1.0,43.4,27.3,84.99,14.12,cruise
979.6,1631.8,40.1,41.8,32.5,18.7,20.2,1.45,43.6,27.6,84.99,14.09,cruise
979.8,1652.5,40.3,41.9,31.3,17.1,20.2,1.8,42.3,27.5,84.99,13.72,cruise
980.0,1621.4,40.2,41.5,31.8,17.3,19.1,1.49,42.4,27.5,84.99,14.24,cruise
980.2,1623.8,40.6,41.9,31.9,17.8,17.8,1.47,42.1,27.5,84.99,14.24,cruise
980.4,1645.9,39.5,41.6,31.5,17.3,21.5,1.59,44.0,27.4,84.99,13.79,cruise
980.6,1645.7,40.2,41.7,31.6,19.9,22.9,1.42,44.2,27.5,84.99,13.87,cruise
980.8,1648.7,39.3,41.8,32.3,20.1,21.1,1.17,42.0,27.5,84.99,14.01,cruise
981.0,1627.8,40.7,42.1,32.3,17.8,20.9,1.04,43.6,27.5,84.99,14.26,cruise
981.2,1642.3,39.6,41.8,30.9,17.0,18.8,1.5,42.3,27.6,84.99,14.24,cruise
981.4,1611.6,40.1,41.5,32.0,17.5,21.1,1.85,44.1,27.5,84.99,13.64,cruise
981.6,1605.8,39.7,41.7,32.1,17.0,22.6,1.62,42.4,27.4,84.99,13.69,cruise
981.8,1660.2,40.0,41.5,31.5,17.7,18.9,1.52,40.8,27.5,84.99,13.8,cruise
982.0,1614.3,39.4,41.4,31.7,17.1,19.0,1.56,42.8,27.6,84.99,13.99,cruise
